,league,season,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR
234,Championship,2025,2025-08-30,Blackburn,Norwich,0,2,0,0,A
235,Championship,2025,2025-08-30,Sheffield Wednesday,Swansea,0,2,0,0,A
236,Championship,2025,2025-08-30,Oxford United,Coventry,2,2,1,1,D
237,Championship,2025,2025-08-30,Portsmouth,Preston,1,0,1,0,H
238,Championship,2025,2025-09-12,Ipswich,Sheffield Utd,5,0,1,4,H
239,Championship,2025,2025-09-13,Preston,Middlesbrough,2,2,1,1,D
240,Championship,2025,2025-09-13,Charlton,Millwall,1,1,1,0,D
241,Championship,2025,2025-09-13,Oxford United,Leicester,2,2,2,0,D
242,Championship,2025,2025-09-13,Watford,Blackburn,0,1,0,0,A
243,Championship,2025,2025-09-13,West Brom,Derby,0,1,0,0,A
244,Championship,2025,2025-09-13,Sheffield Wednesday,Bristol City,0,3,0,0,A
245,Championship,2025,2025-09-13,Stoke City,Birmingham,1,0,1,0,H
246,Championship,2025,2025-09-13,Swansea,Hull City,2,2,1,1,D
247,Championship,2025,2025-09-13,Coventry,Norwich,1,1,0,1,D
248,Championship,2025,2025-09-13,Wrexham,QPR,1,3,0,1,A
249,Championship,2025,2025-09-14,Southampton,Portsmouth,0,0,0,0,D
250,Championship,2025,2025-09-19,Middlesbrough,West Brom,2,1,1,1,H
251,Championship,2025,2025-09-20,Leicester,Coventry,0,0,0,0,D
252,Championship,2025,2025-09-20,Birmingham,Swansea,1,0,0,1,H
253,Championship,2025,2025-09-20,QPR,Stoke City,1,0,0,1,H
254,Championship,2025,2025-09-20,Sheffield Utd,Charlton,0,1,0,0,A
255,Championship,2025,2025-09-20,Hull City,Southampton,3,1,1,2,H
256,Championship,2025,2025-09-20,Derby,Preston,0,1,0,0,A
257,Championship,2025,2025-09-20,Norwich,Wrexham,2,3,1,1,A
258,Championship,2025,2025-09-20,Portsmouth,Sheffield Wednesday,0,2,0,0,A
259,Championship,2025,2025-09-21,Bristol City,Oxford United,1,3,0,1,A
260,Championship,2025,2025-09-22,Millwall,Watford,1,0,1,0,H
261,Championship,2025,2025-09-26,West Brom,Leicester,1,1,1,0,D
262,Championship,2025,2025-09-27,Swansea,Millwall,1,1,1,0,D
263,Championship,2025,2025-09-27,Coventry,Birmingham,3,0,1,2,H
264,Championship,2025,2025-09-27,Wrexham,Derby,1,1,0,1,D
265,Championship,2025,2025-09-27,Watford,Hull City,2,1,0,2,H
266,Championship,2025,2025-09-27,Southampton,Middlesbrough,1,1,0,1,D
267,Championship,2025,2025-09-27,Ipswich,Portsmouth,2,1,2,0,H
268,Championship,2025,2025-09-27,Preston,Bristol City,0,0,0,0,D
269,Championship,2025,2025-09-27,Sheffield Wednesday,QPR,1,1,1,0,D
270,Championship,2025,2025-09-27,Stoke City,Norwich,1,1,0,1,D
271,Championship,2025,2025-09-27,Charlton,Blackburn,3,0,1,2,H
272,Championship,2025,2025-09-27,Oxford United,Sheffield Utd,0,1,0,0,A
273,Championship,2025,2025-09-30,Leicester,Wrexham,1,1,1,0,D
274,Championship,2025,2025-09-30,Birmingham,Sheffield Wednesday,2,2,1,1,D
275,Championship,2025,2025-09-30,Bristol City,Ipswich,1,1,1,0,D
276,Championship,2025,2025-09-30,Sheffield Utd,Southampton,1,2,1,0,A
277,Championship,2025,2025-09-30,Hull City,Preston,2,2,0,2,D
278,Championship,2025,2025-09-30,Blackburn,Swansea,1,2,1,0,A
279,Championship,2025,2025-09-30,Middlesbrough,Stoke City,0,0,0,0,D
280,Championship,2025,2025-09-30,Derby,Charlton,1,1,0,1,D
281,Championship,2025,2025-10-01,Millwall,Coventry,0,4,0,0,A
282,Championship,2025,2025-10-01,Norwich,West Brom,0,1,0,0,A
283,Championship,2025,2025-10-01,Portsmouth,Watford,2,2,1,1,D
284,Championship,2025,2025-10-01,QPR,Oxford United,0,0,0,0,D
285,Championship,2025,2025-10-03,Wrexham,Birmingham,1,1,1,0,D
286,Championship,2025,2025-10-04,Hull City,Sheffield Utd,1,0,1,0,H
287,Championship,2025,2025-10-04,Blackburn,Stoke City,1,1,0,1,D
288,Championship,2025,2025-10-04,Sheffield Wednesday,Coventry,0,5,0,0,A
289,Championship,2025,2025-10-04,Watford,Oxford United,2,1,2,0,H
290,Championship,2025,2025-10-04,Bristol City,QPR,1,2,1,0,A
291,Championship,2025,2025-10-04,Millwall,West Brom,3,0,1,2,H
292,Championship,2025,2025-10-04,Preston,Charlton,2,0,0,2,H
293,Championship,2025,2025-10-04,Derby,Southampton,1,1,1,0,D
294,Championship,2025,2025-10-04,Swansea,Leicester,1,3,0,1,A
295,Championship,2025,2025-10-04,Portsmouth,Middlesbrough,1,0,1,0,H
296,Championship,2025,2025-10-05,Ipswich,Norwich,3,1,2,1,H
297,Championship,2025,2025-10-17,Middlesbrough,Ipswich,2,1,1,1,H
298,Championship,2025,2025-10-18,Southampton,Swansea,0,0,0,0,D
299,Championship,2025,2025-10-18,QPR,Millwall,1,2,0,1,A
300,Championship,2025,2025-10-18,Oxford United,Derby,1,0,1,0,H
301,Championship,2025,2025-10-18,Birmingham,Hull City,2,3,1,1,A
302,Championship,2025,2025-10-18,West Brom,Preston,2,1,1,1,H
303,Championship,2025,2025-10-18,Sheffield Utd,Watford,1,0,0,1,H
304,Championship,2025,2025-10-18,Norwich,Bristol City,0,1,0,0,A
305,Championship,2025,2025-10-18,Stoke City,Wrexham,1,0,1,0,H
306,Championship,2025,2025-10-18,Charlton,Sheffield Wednesday,2,1,2,0,H
307,Championship,2025,2025-10-18,Coventry,Blackburn,2,0,0,2,H
308,Championship,2025,2025-10-18,Leicester,Portsmouth,1,1,1,0,D
309,Championship,2025,2025-10-21,Ipswich,Charlton,0,3,0,0,A
310,Championship,2025,2025-10-21,Millwall,Stoke City,2,0,2,0,H
311,Championship,2025,2025-10-21,Preston,Birmingham,0,1,0,0,A
312,Championship,2025,2025-10-21,Hull City,Leicester,2,1,2,0,H
313,Championship,2025,2025-10-21,Blackburn,Sheffield Utd,1,3,1,0,A
314,Championship,2025,2025-10-21,Derby,Norwich,1,0,0,1,H
315,Championship,2025,2025-10-21,Portsmouth,Coventry,1,2,0,1,A
316,Championship,2025,2025-10-21,Bristol City,Southampton,3,1,1,2,H
317,Championship,2025,2025-10-22,Watford,West Brom,2,1,1,1,H
318,Championship,2025,2025-10-22,Swansea,QPR,0,1,0,0,A
319,Championship,2025,2025-10-22,Wrexham,Oxford United,1,0,1,0,H
320,Championship,2025,2025-10-22,Sheffield Wednesday,Middlesbrough,0,1,0,0,A
321,Championship,2025,2025-10-24,Preston,Sheffield Utd,3,2,1,2,H
322,Championship,2025,2025-10-25,Ipswich,West Brom,1,0,0,1,H
323,Championship,2025,2025-10-25,Coventry,Watford,3,1,3,0,H
324,Championship,2025,2025-10-25,Portsmouth,Stoke City,0,1,0,0,A
325,Championship,2025,2025-10-25,Bristol City,Birmingham,1,0,1,0,H
326,Championship,2025,2025-10-25,Millwall,Leicester,1,0,1,0,H
327,Championship,2025,2025-10-25,Hull City,Charlton,1,1,0,1,D
328,Championship,2025,2025-10-25,Blackburn,Southampton,2,1,0,2,H
329,Championship,2025,2025-10-25,Derby,QPR,1,0,1,0,H
330,Championship,2025,2025-10-25,Middlesbrough,Wrexham,1,1,0,1,D
331,Championship,2025,2025-10-25,Sheffield Wednesday,Oxford United,1,2,0,1,A
332,Championship,2025,2025-10-25,Swansea,Norwich,2,1,1,1,H
333,Championship,2025,2025-10-31,Wrexham,Coventry,3,2,0,3,H
334,Championship,2025,2025-11-01,Leicester,Blackburn,0,2,0,0,A
335,Championship,2025,2025-11-01,West Brom,Sheffield Wednesday,0,0,0,0,D
336,Championship,2025,2025-11-01,Norwich,Hull City,0,2,0,0,A
337,Championship,2025,2025-11-01,Watford,Middlesbrough,3,0,2,1,H
338,Championship,2025,2025-11-01,Southampton,Preston,0,2,0,0,A
339,Championship,2025,2025-11-01,Birmingham,Portsmouth,4,0,1,3,H
340,Championship,2025,2025-11-01,Sheffield Utd,Derby,1,3,0,1,A
341,Championship,2025,2025-11-01,QPR,Ipswich,1,4,1,0,A
342,Championship,2025,2025-11-01,Stoke City,Bristol City,5,1,3,2,H
343,Championship,2025,2025-11-01,Charlton,Swansea,1,1,0,1,D
344,Championship,2025,2025-11-01,Oxford United,Millwall,2,2,1,1,D
345,Championship,2025,2025-11-04,Leicester,Middlesbrough,1,1,1,0,D
346,Championship,2025,2025-11-04,Birmingham,Millwall,4,0,2,2,H
347,Championship,2025,2025-11-04,Bristol City,Blackburn,0,1,0,0,A
348,Championship,2025,2025-11-04,Ipswich,Watford,1,1,1,0,D
349,Championship,2025,2025-11-04,Derby,Hull City,2,1,1,1,H
350,Championship,2025,2025-11-04,Charlton,West Brom,1,0,0,1,H
351,Championship,2025,2025-11-04,Oxford United,Stoke City,0,3,0,0,A
352,Championship,2025,2025-11-04,Coventry,Sheffield Utd,3,1,0,3,H
353,Championship,2025,2025-11-05,Preston,Swansea,2,1,1,1,H
354,Championship,2025,2025-11-05,QPR,Southampton,1,2,0,1,A
355,Championship,2025,2025-11-05,Sheffield Wednesday,Norwich,1,1,1,0,D
356,Championship,2025,2025-11-05,Portsmouth,Wrexham,0,0,0,0,D
357,Championship,2025,2025-11-07,Watford,Bristol City,1,1,1,0,D
358,Championship,2025,2025-11-08,Millwall,Preston,1,1,1,0,D
359,Championship,2025,2025-11-08,Hull City,Portsmouth,3,2,2,1,H
360,Championship,2025,2025-11-08,Blackburn,Derby,1,2,0,1,A
361,Championship,2025,2025-11-08,Southampton,Sheffield Wednesday,3,1,2,1,H
362,Championship,2025,2025-11-08,West Brom,Oxford United,2,1,0,2,H
363,Championship,2025,2025-11-08,Sheffield Utd,QPR,0,0,0,0,D
364,Championship,2025,2025-11-08,Middlesbrough,Birmingham,2,1,2,0,H
365,Championship,2025,2025-11-08,Norwich,Leicester,1,2,0,1,A
366,Championship,2025,2025-11-08,Stoke City,Coventry,0,1,0,0,A
367,Championship,2025,2025-11-08,Swansea,Ipswich,1,4,0,1,A
368,Championship,2025,2025-11-08,Wrexham,Charlton,1,0,0,1,H
369,Championship,2025,2025-11-21,Preston,Blackburn,1,2,1,0,A
370,Championship,2025,2025-11-22,Bristol City,Swansea,3,0,2,1,H
371,Championship,2025,2025-11-22,Charlton,Southampton,1,5,1,0,A
372,Championship,2025,2025-11-22,Coventry,West Brom,3,2,1,2,H
373,Championship,2025,2025-11-22,Leicester,Stoke City,2,1,2,0,H
374,Championship,2025,2025-11-22,Birmingham,Norwich,4,1,3,1,H
375,Championship,2025,2025-11-22,Ipswich,Wrexham,0,0,0,0,D
376,Championship,2025,2025-11-22,Derby,Watford,2,3,1,1,A
377,Championship,2025,2025-11-22,QPR,Hull City,3,2,1,2,H
378,Championship,2025,2025-11-22,Oxford United,Middlesbrough,1,1,1,0,D
379,Championship,2025,2025-11-22,Portsmouth,Millwall,3,1,1,2,H
380,Championship,2025,2025-11-23,Sheffield Wednesday,Sheffield Utd,0,3,0,0,A
381,Championship,2025,2025-11-25,Watford,Preston,1,1,1,0,D
382,Championship,2025,2025-11-25,Hull City,Ipswich,0,2,0,0,A
383,Championship,2025,2025-11-25,Middlesbrough,Coventry,2,4,1,1,A
384,Championship,2025,2025-11-25,Norwich,Oxford United,1,1,1,0,D
385,Championship,2025,2025-11-25,Stoke City,Charlton,3,0,3,0,H
386,Championship,2025,2025-11-25,Swansea,Derby,1,2,0,1,A
387,Championship,2025,2025-11-25,Southampton,Leicester,3,0,3,0,H
388,Championship,2025,2025-11-26,Millwall,Sheffield Wednesday,1,0,0,1,H
389,Championship,2025,2025-11-26,Sheffield Utd,Portsmouth,3,0,1,2,H
390,Championship,2025,2025-11-26,Blackburn,QPR,0,1,0,0,A
391,Championship,2025,2025-11-26,Wrexham,Bristol City,2,0,1,1,H
392,Championship,2025,2025-11-26,West Brom,Birmingham,1,1,1,0,D
393,Championship,2025,2025-11-28,Oxford United,Ipswich,2,1,1,1,H
394,Championship,2025,2025-11-29,Leicester,Sheffield Utd,2,3,0,2,A
395,Championship,2025,2025-11-29,Stoke City,Hull City,1,2,1,0,A
396,Championship,2025,2025-11-29,Portsmouth,Bristol City,0,1,0,0,A
397,Championship,2025,2025-11-29,Millwall,Southampton,3,2,0,3,H
398,Championship,2025,2025-11-29,West Brom,Swansea,3,2,0,3,H
399,Championship,2025,2025-11-29,Middlesbrough,Derby,2,1,0,2,H
400,Championship,2025,2025-11-29,Norwich,QPR,3,1,3,0,H
401,Championship,2025,2025-11-29,Sheffield Wednesday,Preston,2,3,2,0,A
402,Championship,2025,2025-11-29,Coventry,Charlton,3,1,2,1,H
403,Championship,2025,2025-11-29,Wrexham,Blackburn,1,1,0,1,D
404,Championship,2025,2025-12-01,Birmingham,Watford,2,1,2,0,H
405,Championship,2025,2025-12-02,Blackburn,Ipswich,1,1,0,1,D
406,Championship,2025,2025-12-05,Hull City,Middlesbrough,1,4,0,1,A
407,Championship,2025,2025-12-06,Watford,Norwich,3,2,1,2,H
408,Championship,2025,2025-12-06,Derby,Leicester,1,3,0,1,A
409,Championship,2025,2025-12-06,Southampton,Birmingham,3,1,2,1,H
410,Championship,2025,2025-12-06,Bristol City,Millwall,0,1,0,0,A
411,Championship,2025,2025-12-06,Ipswich,Coventry,3,0,1,2,H
412,Championship,2025,2025-12-06,Preston,Wrexham,1,1,0,1,D
413,Championship,2025,2025-12-06,Sheffield Utd,Stoke City,4,0,3,1,H
414,Championship,2025,2025-12-06,QPR,West Brom,3,1,1,2,H
415,Championship,2025,2025-12-06,Swansea,Oxford United,2,0,2,0,H
416,Championship,2025,2025-12-09,Watford,Sheffield Wednesday,1,1,0,1,D
417,Championship,2025,2025-12-09,Southampton,West Brom,3,2,3,0,H
418,Championship,2025,2025-12-09,Preston,Coventry,1,1,0,1,D
419,Championship,2025,2025-12-09,Sheffield Utd,Norwich,1,1,0,1,D
420,Championship,2025,2025-12-09,Blackburn,Oxford United,1,1,0,1,D
421,Championship,2025,2025-12-09,Swansea,Portsmouth,1,0,0,1,H
422,Championship,2025,2025-12-09,Charlton,Middlesbrough,1,2,0,1,A
423,Championship,2025,2025-12-09,QPR,Birmingham,2,1,1,1,H
424,Championship,2025,2025-12-10,Bristol City,Leicester,2,2,0,2,D
425,Championship,2025,2025-12-10,Ipswich,Stoke City,1,0,1,0,H
426,Championship,2025,2025-12-10,Derby,Millwall,1,1,0,1,D
427,Championship,2025,2025-12-10,Hull City,Wrexham,2,0,1,1,H
428,Championship,2025,2025-12-12,West Brom,Sheffield Utd,2,0,0,2,H
429,Championship,2025,2025-12-13,Norwich,Southampton,2,1,0,2,H
430,Championship,2025,2025-12-13,Stoke City,Swansea,2,1,1,1,H
431,Championship,2025,2025-12-13,Oxford United,Preston,1,2,0,1,A
432,Championship,2025,2025-12-13,Leicester,Ipswich,3,1,2,1,H
433,Championship,2025,2025-12-13,Birmingham,Charlton,1,1,1,0,D
434,Championship,2025,2025-12-13,Millwall,Hull City,1,3,0,1,A
435,Championship,2025,2025-12-13,Middlesbrough,QPR,3,1,2,1,H
436,Championship,2025,2025-12-13,Coventry,Bristol City,1,0,0,1,H
437,Championship,2025,2025-12-13,Portsmouth,Blackburn,2,1,0,2,H
438,Championship,2025,2025-12-13,Wrexham,Watford,2,2,1,1,D
439,Championship,2025,2025-12-15,Sheffield Wednesday,Derby,0,3,0,0,A
440,Championship,2025,2025-12-19,Swansea,Wrexham,2,1,0,2,H
441,Championship,2025,2025-12-20,Southampton,Coventry,1,1,0,1,D
442,Championship,2025,2025-12-20,Preston,Norwich,1,1,0,1,D
443,Championship,2025,2025-12-20,Blackburn,Millwall,2,0,2,0,H
444,Championship,2025,2025-12-20,Watford,Stoke City,1,0,0,1,H
445,Championship,2025,2025-12-20,Bristol City,Middlesbrough,2,0,1,1,H
446,Championship,2025,2025-12-20,Ipswich,Sheffield Wednesday,3,1,1,2,H
447,Championship,2025,2025-12-20,Sheffield Utd,Birmingham,3,0,2,1,H
448,Championship,2025,2025-12-20,Hull City,West Brom,1,0,1,0,H
449,Championship,2025,2025-12-20,Derby,Portsmouth,1,1,1,0,D
450,Championship,2025,2025-12-20,QPR,Leicester,4,1,4,0,H
451,Championship,2025,2025-12-20,Charlton,Oxford United,1,0,0,1,H
452,Championship,2025,2025-12-26,Birmingham,Derby,1,1,0,1,D
453,Championship,2025,2025-12-26,Millwall,Ipswich,0,0,0,0,D
454,Championship,2025,2025-12-26,Leicester,Watford,1,2,1,0,A
455,Championship,2025,2025-12-26,West Brom,Bristol City,1,2,0,1,A
456,Championship,2025,2025-12-26,Middlesbrough,Blackburn,0,0,0,0,D
457,Championship,2025,2025-12-26,Norwich,Charlton,1,0,0,1,H
458,Championship,2025,2025-12-26,Sheffield Wednesday,Hull City,2,2,1,1,D
459,Championship,2025,2025-12-26,Stoke City,Preston,0,0,0,0,D
460,Championship,2025,2025-12-26,Oxford United,Southampton,2,1,1,1,H
461,Championship,2025,2025-12-26,Coventry,Swansea,1,0,1,0,H
462,Championship,2025,2025-12-26,Portsmouth,QPR,1,1,1,0,D
463,Championship,2025,2025-12-26,Wrexham,Sheffield Utd,5,3,2,3,H
464,Championship,2025,2025-12-29,Coventry,Ipswich,0,2,0,0,A
465,Championship,2025,2025-12-29,Leicester,Derby,2,1,2,0,H
466,Championship,2025,2025-12-29,Millwall,Bristol City,2,1,1,1,H
467,Championship,2025,2025-12-29,West Brom,QPR,2,1,1,1,H
468,Championship,2025,2025-12-29,Middlesbrough,Hull City,0,1,0,0,A
469,Championship,2025,2025-12-29,Norwich,Watford,0,1,0,0,A
470,Championship,2025,2025-12-29,Sheffield Wednesday,Blackburn,0,0,0,0,D
471,Championship,2025,2025-12-29,Stoke City,Sheffield Utd,1,2,0,1,A
472,Championship,2025,2025-12-29,Oxford United,Swansea,0,1,0,0,A
473,Championship,2025,2025-12-29,Portsmouth,Charlton,2,1,0,2,H
474,Championship,2025,2025-12-29,Wrexham,Preston,2,1,1,1,H
475,Championship,2025,2025-12-29,Birmingham,Southampton,1,1,0,1,D
476,Championship,2025,2026-01-01,Blackburn,Wrexham,0,2,0,0,A
477,Championship,2025,2026-01-01,Watford,Birmingham,3,0,2,1,H
478,Championship,2025,2026-01-01,Southampton,Millwall,0,0,0,0,D
479,Championship,2025,2026-01-01,Bristol City,Portsmouth,5,0,2,3,H
480,Championship,2025,2026-01-01,Ipswich,Oxford United,2,1,2,0,H
481,Championship,2025,2026-01-01,Preston,Sheffield Wednesday,3,0,1,2,H
482,Championship,2025,2026-01-01,Hull City,Stoke City,0,1,0,0,A
483,Championship,2025,2026-01-01,Derby,Middlesbrough,1,0,0,1,H
484,Championship,2025,2026-01-01,QPR,Norwich,1,2,0,1,A
485,Championship,2025,2026-01-01,Swansea,West Brom,1,0,0,1,H
486,Championship,2025,2026-01-01,Charlton,Coventry,1,1,0,1,D
487,Championship,2025,2026-01-01,Sheffield Utd,Leicester,3,1,1,2,H
